2025-06-21 10:31:00,395 INFO  Logger.cs: 71 - 
2025-06-21 10:32:34,536 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in 0.6m-1
2025-06-21 10:32:34,536 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from Assem1-3
2025-06-21 10:32:34,536 INFO  ExportHelperExtension.cs: 1137 - Found 64 in Assem1-3
2025-06-21 10:32:34,537 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in Assem1-3
2025-06-21 10:32:34,537 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from 04m-1
2025-06-21 10:32:34,537 INFO  ExportHelperExtension.cs: 1137 - Found 25 in 04m-1
2025-06-21 10:32:34,538 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in 04m-1
2025-06-21 10:32:34,538 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from Diff Grip-1
2025-06-21 10:32:34,539 INFO  ExportHelperExtension.cs: 1137 - Found 180 in Diff Grip-1
2025-06-21 10:32:34,539 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in Diff Grip-1
2025-06-21 10:32:34,540 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from idk man shit shite-1
2025-06-21 10:32:34,540 INFO  ExportHelperExtension.cs: 1137 - Found 90 in idk man shit shite-1
2025-06-21 10:32:34,541 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in idk man shit shite-1
2025-06-21 10:32:34,541 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from Assem grip diff cyc
2025-06-21 10:32:34,542 INFO  ExportHelperExtension.cs: 1137 - Found 35 in Assem grip diff cyc
2025-06-21 10:32:34,542 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in Assem grip diff cyc
2025-06-21 10:32:34,542 INFO  ExportHelperExtension.cs: 1149 - Proceeding through assembly components
2025-06-21 10:32:34,542 INFO  ExportHelperExtension.cs: 1161 - 5 components to check
2025-06-21 10:32:34,543 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from 0.6m-1
2025-06-21 10:32:34,543 INFO  ExportHelperExtension.cs: 1137 - Found 25 in 0.6m-1
2025-06-21 10:32:34,544 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in 0.6m-1
2025-06-21 10:32:34,544 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from Assem1-3
2025-06-21 10:32:34,544 INFO  ExportHelperExtension.cs: 1137 - Found 64 in Assem1-3
2025-06-21 10:32:34,545 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in Assem1-3
2025-06-21 10:32:34,545 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from 04m-1
2025-06-21 10:32:34,545 INFO  ExportHelperExtension.cs: 1137 - Found 25 in 04m-1
2025-06-21 10:32:34,546 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in 04m-1
2025-06-21 10:32:34,546 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from Diff Grip-1
2025-06-21 10:32:34,546 INFO  ExportHelperExtension.cs: 1137 - Found 180 in Diff Grip-1
2025-06-21 10:32:34,547 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in Diff Grip-1
2025-06-21 10:32:34,548 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from idk man shit shite-1
2025-06-21 10:32:34,548 INFO  ExportHelperExtension.cs: 1137 - Found 90 in idk man shit shite-1
2025-06-21 10:32:34,548 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in idk man shit shite-1
2025-06-21 10:32:35,076 INFO  SwAddin.cs: 338 - Loading config tree
2025-06-21 10:32:35,080 INFO  ExportPropertyManagerExtension.cs: 521 - Starting new configuration
2025-06-21 10:32:35,084 INFO  SwAddin.cs: 345 - Showing property manager
2025-06-21 10:33:04,870 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:53:39,802 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:53:56,863 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:53:58,786 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:54:49,933 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:55:09,528 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:55:43,621 INFO  ?: ? - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:55:56,496 INFO  SwAddin.cs: 295 - Assembly export called for file Assem grip diff cyc
2025-06-21 10:55:56,497 INFO  SwAddin.cs: 307 - A rebuild is required
2025-06-21 10:55:56,497 INFO  SwAddin.cs: 314 - Saving assembly
2025-06-21 10:55:56,841 INFO  SwAddin.cs: 317 - Opening property manager
2025-06-21 10:55:56,841 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from Assem grip diff cyc
2025-06-21 10:55:56,842 INFO  ExportHelperExtension.cs: 1137 - Found 35 in Assem grip diff cyc
2025-06-21 10:55:56,842 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in Assem grip diff cyc
2025-06-21 10:55:56,843 INFO  ExportHelperExtension.cs: 1149 - Proceeding through assembly components
2025-06-21 10:55:56,843 INFO  ExportHelperExtension.cs: 1161 - 5 components to check
2025-06-21 10:55:56,843 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from 0.6m-1
2025-06-21 10:55:56,844 INFO  ExportHelperExtension.cs: 1137 - Found 25 in 0.6m-1
2025-06-21 10:55:56,844 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in 0.6m-1
2025-06-21 10:55:56,845 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from Assem1-3
2025-06-21 10:55:56,845 INFO  ExportHelperExtension.cs: 1137 - Found 64 in Assem1-3
2025-06-21 10:55:56,846 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in Assem1-3
2025-06-21 10:55:56,846 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from 04m-1
2025-06-21 10:55:56,846 INFO  ExportHelperExtension.cs: 1137 - Found 25 in 04m-1
2025-06-21 10:55:56,846 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in 04m-1
2025-06-21 10:55:56,848 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from Diff Grip-1
2025-06-21 10:55:56,848 INFO  ExportHelperExtension.cs: 1137 - Found 180 in Diff Grip-1
2025-06-21 10:55:56,849 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in Diff Grip-1
2025-06-21 10:55:56,849 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [CoordSys] from idk man shit shite-1
2025-06-21 10:55:56,850 INFO  ExportHelperExtension.cs: 1137 - Found 90 in idk man shit shite-1
2025-06-21 10:55:56,850 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [CoordSys] in idk man shit shite-1
2025-06-21 10:55:56,850 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from Assem grip diff cyc
2025-06-21 10:55:56,851 INFO  ExportHelperExtension.cs: 1137 - Found 35 in Assem grip diff cyc
2025-06-21 10:55:56,851 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in Assem grip diff cyc
2025-06-21 10:55:56,851 INFO  ExportHelperExtension.cs: 1149 - Proceeding through assembly components
2025-06-21 10:55:56,852 INFO  ExportHelperExtension.cs: 1161 - 5 components to check
2025-06-21 10:55:56,852 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from 0.6m-1
2025-06-21 10:55:56,852 INFO  ExportHelperExtension.cs: 1137 - Found 25 in 0.6m-1
2025-06-21 10:55:56,853 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in 0.6m-1
2025-06-21 10:55:56,853 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from Assem1-3
2025-06-21 10:55:56,853 INFO  ExportHelperExtension.cs: 1137 - Found 64 in Assem1-3
2025-06-21 10:55:56,854 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in Assem1-3
2025-06-21 10:55:56,854 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from 04m-1
2025-06-21 10:55:56,854 INFO  ExportHelperExtension.cs: 1137 - Found 25 in 04m-1
2025-06-21 10:55:56,854 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in 04m-1
2025-06-21 10:55:56,854 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from Diff Grip-1
2025-06-21 10:55:56,855 INFO  ExportHelperExtension.cs: 1137 - Found 180 in Diff Grip-1
2025-06-21 10:55:56,855 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in Diff Grip-1
2025-06-21 10:55:56,855 INFO  ExportHelperExtension.cs: 1127 - Retrieving features of type [RefAxis] from idk man shit shite-1
2025-06-21 10:55:56,856 INFO  ExportHelperExtension.cs: 1137 - Found 90 in idk man shit shite-1
2025-06-21 10:55:56,856 INFO  ExportHelperExtension.cs: 1146 - Found 0 features of type [RefAxis] in idk man shit shite-1
2025-06-21 10:55:56,993 INFO  SwAddin.cs: 338 - Loading config tree
2025-06-21 10:55:56,994 INFO  ExportPropertyManagerExtension.cs: 521 - Starting new configuration
2025-06-21 10:55:56,996 INFO  SwAddin.cs: 345 - Showing property manager
2025-06-21 10:56:12,723 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:56:13,446 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:56:31,088 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:56:33,114 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:57:23,985 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:58:01,592 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:58:23,843 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:58:26,699 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:59:28,107 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 10:59:56,560 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:00:28,903 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:01:15,166 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:01:27,119 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:02:01,586 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:03:29,774 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:03:34,611 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:04:08,271 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:04:27,714 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:05:11,772 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:05:19,921 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:05:44,690 INFO  ?: ? - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:06:23,495 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:07:46,850 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:07:46,923 INFO  ?: ? - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-06-21 11:08:05,599 INFO  ExportPropertyManager.cs: 423 - Configuration saved
2025-06-21 11:08:08,825 INFO  ExportHelperExtension.cs: 348 - Creating joint motor_mount 
2025-06-21 11:08:08,832 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_mount 
2025-06-21 11:08:08,833 INFO  ExportHelperExtension.cs: 1403 - Fixing 160
2025-06-21 11:08:08,834 INFO  ExportHelperExtension.cs: 1403 - Fixing 164
2025-06-21 11:08:08,877 INFO  : 0 - R1: 3, System.__ComObject, 0, System.Double[]
2025-06-21 11:08:08,881 INFO  : 0 - R2: 0, System.__ComObject, 0, System.Double[]
2025-06-21 11:08:08,882 INFO  : 0 - L1: 4, System.Double[]
2025-06-21 11:08:08,883 INFO  : 0 - L2: , System.Double[]
2025-06-21 11:08:08,900 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 160
2025-06-21 11:08:08,901 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 164
2025-06-21 11:08:10,457 WARN  ExportHelperExtension.cs: 357 - Creating joint from parent base_mount  to child motor_mount  failed
2025-06-21 11:08:10,462 INFO  ExportHelperExtension.cs: 348 - Creating joint Bearing
2025-06-21 11:08:10,462 INFO  ExportHelperExtension.cs: 1397 - Fixing components for motor_mount 
2025-06-21 11:08:10,463 INFO  ExportHelperExtension.cs: 1403 - Fixing 184
2025-06-21 11:08:10,463 INFO  ExportHelperExtension.cs: 1403 - Fixing 160
2025-06-21 11:08:10,463 INFO  ExportHelperExtension.cs: 1403 - Fixing 164
2025-06-21 11:08:10,505 INFO  ExportHelperExtension.cs: 828 - R1: 3, System.__ComObject, 0, System.Double[]
2025-06-21 11:08:10,505 INFO  ExportHelperExtension.cs: 837 - R2: 0, System.__ComObject, 0, System.Double[]
2025-06-21 11:08:10,505 INFO  ExportHelperExtension.cs: 845 - L1: 4, System.Double[]
2025-06-21 11:08:10,506 INFO  ExportHelperExtension.cs: 853 - L2: , System.Double[]
2025-06-21 11:08:10,506 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 184
2025-06-21 11:08:10,506 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 160
2025-06-21 11:08:10,507 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 164
2025-06-21 11:08:11,928 WARN  ExportHelperExtension.cs: 357 - Creating joint from parent motor_mount  to child Bearing failed
2025-06-21 11:08:11,934 INFO  ExportHelperExtension.cs: 348 - Creating joint link1_case
2025-06-21 11:08:11,935 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Bearing
2025-06-21 11:08:11,940 INFO  ExportHelperExtension.cs: 1403 - Fixing 44
2025-06-21 11:08:11,940 INFO  ExportHelperExtension.cs: 1403 - Fixing 43
2025-06-21 11:08:11,941 INFO  ExportHelperExtension.cs: 1403 - Fixing 70
2025-06-21 11:08:11,941 INFO  ExportHelperExtension.cs: 1403 - Fixing 184
2025-06-21 11:08:11,941 INFO  ExportHelperExtension.cs: 1403 - Fixing 160
2025-06-21 11:08:11,941 INFO  ExportHelperExtension.cs: 1403 - Fixing 164
2025-06-21 11:08:12,116 INFO  ExportHelperExtension.cs: 828 - R1: 3, System.__ComObject, 0, System.Double[]
2025-06-21 11:08:12,117 INFO  ExportHelperExtension.cs: 837 - R2: 0, System.__ComObject, 0, System.Double[]
2025-06-21 11:08:12,117 INFO  ExportHelperExtension.cs: 845 - L1: 4, System.Double[]
2025-06-21 11:08:12,117 INFO  ExportHelperExtension.cs: 853 - L2: , System.Double[]
2025-06-21 11:08:12,118 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 44
2025-06-21 11:08:12,118 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 43
2025-06-21 11:08:12,118 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 70
2025-06-21 11:08:12,118 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 184
2025-06-21 11:08:12,119 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 160
2025-06-21 11:08:12,119 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 164
2025-06-21 11:08:13,813 WARN  ExportHelperExtension.cs: 357 - Creating joint from parent Bearing to child link1_case failed
2025-06-21 11:08:13,842 INFO  ExportHelperExtension.cs: 348 - Creating joint motor2_mount 
2025-06-21 11:08:13,842 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1_case
2025-06-21 11:08:13,843 INFO  ExportHelperExtension.cs: 1403 - Fixing 203
2025-06-21 11:08:13,843 INFO  ExportHelperExtension.cs: 1403 - Fixing 145
2025-06-21 11:08:13,843 INFO  ExportHelperExtension.cs: 1403 - Fixing 35
2025-06-21 11:08:13,843 INFO  ExportHelperExtension.cs: 1403 - Fixing 44
2025-06-21 11:08:13,844 INFO  ExportHelperExtension.cs: 1403 - Fixing 43
2025-06-21 11:08:13,844 INFO  ExportHelperExtension.cs: 1403 - Fixing 70
2025-06-21 11:08:13,844 INFO  ExportHelperExtension.cs: 1403 - Fixing 184
2025-06-21 11:08:13,844 INFO  ExportHelperExtension.cs: 1403 - Fixing 160
2025-06-21 11:08:13,845 INFO  ExportHelperExtension.cs: 1403 - Fixing 164
2025-06-21 11:08:14,242 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2025-06-21 11:08:14,242 INFO  ExportHelperExtension.cs: 843 - R2: 0, 0
2025-06-21 11:08:14,243 INFO  ExportHelperExtension.cs: 851 - L1: 0
2025-06-21 11:08:14,243 INFO  ExportHelperExtension.cs: 863 - L2: 0
2025-06-21 11:08:14,243 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 203
2025-06-21 11:08:14,243 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 145
2025-06-21 11:08:14,243 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 35
2025-06-21 11:08:14,245 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 44
2025-06-21 11:08:14,245 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 43
2025-06-21 11:08:14,245 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 70
2025-06-21 11:08:14,245 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 184
2025-06-21 11:08:14,246 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 160
2025-06-21 11:08:14,246 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 164
2025-06-21 11:08:16,150 WARN  ExportHelperExtension.cs: 357 - Creating joint from parent link1_case to child motor2_mount  failed
2025-06-21 11:08:16,165 INFO  ExportHelperExtension.cs: 348 - Creating joint bearing2
2025-06-21 11:08:16,166 INFO  ExportHelperExtension.cs: 1397 - Fixing components for motor2_mount 
2025-06-21 11:08:16,166 INFO  ExportHelperExtension.cs: 1403 - Fixing 29
2025-06-21 11:08:16,166 INFO  ExportHelperExtension.cs: 1403 - Fixing 27
2025-06-21 11:08:16,166 INFO  ExportHelperExtension.cs: 1403 - Fixing 59
2025-06-21 11:08:16,167 INFO  ExportHelperExtension.cs: 1403 - Fixing 58
2025-06-21 11:08:16,167 INFO  ExportHelperExtension.cs: 1403 - Fixing 203
2025-06-21 11:08:16,167 INFO  ExportHelperExtension.cs: 1403 - Fixing 145
2025-06-21 11:08:16,167 INFO  ExportHelperExtension.cs: 1403 - Fixing 35
2025-06-21 11:08:16,168 INFO  ExportHelperExtension.cs: 1403 - Fixing 44
2025-06-21 11:08:16,168 INFO  ExportHelperExtension.cs: 1403 - Fixing 43
2025-06-21 11:08:16,168 INFO  ExportHelperExtension.cs: 1403 - Fixing 70
2025-06-21 11:08:16,169 INFO  ExportHelperExtension.cs: 1403 - Fixing 184
2025-06-21 11:08:16,169 INFO  ExportHelperExtension.cs: 1403 - Fixing 160
2025-06-21 11:08:16,169 INFO  ExportHelperExtension.cs: 1403 - Fixing 164
2025-06-21 11:08:16,620 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2025-06-21 11:08:16,621 INFO  ExportHelperExtension.cs: 843 - R2: 0, 0
2025-06-21 11:08:16,621 INFO  ExportHelperExtension.cs: 851 - L1: 0
2025-06-21 11:08:16,621 INFO  ExportHelperExtension.cs: 863 - L2: 0
2025-06-21 11:08:16,622 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 29
2025-06-21 11:08:16,622 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 27
2025-06-21 11:08:16,622 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 59
2025-06-21 11:08:16,623 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 58
2025-06-21 11:08:16,623 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 203
2025-06-21 11:08:16,623 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 145
2025-06-21 11:08:16,623 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 35
2025-06-21 11:08:16,624 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 44
2025-06-21 11:08:16,624 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 43
2025-06-21 11:08:16,624 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 70
2025-06-21 11:08:16,625 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 184
2025-06-21 11:08:16,625 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 160
2025-06-21 11:08:16,625 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 164
2025-06-21 11:08:18,649 WARN  ExportHelperExtension.cs: 357 - Creating joint from parent motor2_mount  to child bearing2 failed
2025-06-21 11:08:18,667 INFO  ExportHelperExtension.cs: 348 - Creating joint link2_case
2025-06-21 11:08:18,667 INFO  ExportHelperExtension.cs: 1397 - Fixing components for bearing2
2025-06-21 11:08:18,668 INFO  ExportHelperExtension.cs: 1403 - Fixing 73
2025-06-21 11:08:18,668 INFO  ExportHelperExtension.cs: 1403 - Fixing 26
2025-06-21 11:08:18,668 INFO  ExportHelperExtension.cs: 1403 - Fixing 29
2025-06-21 11:08:18,668 INFO  ExportHelperExtension.cs: 1403 - Fixing 27
2025-06-21 11:08:18,669 INFO  ExportHelperExtension.cs: 1403 - Fixing 59
2025-06-21 11:08:18,669 INFO  ExportHelperExtension.cs: 1403 - Fixing 58
2025-06-21 11:08:18,669 INFO  ExportHelperExtension.cs: 1403 - Fixing 203
2025-06-21 11:08:18,670 INFO  ExportHelperExtension.cs: 1403 - Fixing 145
2025-06-21 11:08:18,670 INFO  ExportHelperExtension.cs: 1403 - Fixing 35
2025-06-21 11:08:18,670 INFO  ExportHelperExtension.cs: 1403 - Fixing 44
2025-06-21 11:08:18,671 INFO  ExportHelperExtension.cs: 1403 - Fixing 43
2025-06-21 11:08:18,671 INFO  ExportHelperExtension.cs: 1403 - Fixing 70
2025-06-21 11:08:18,671 INFO  ExportHelperExtension.cs: 1403 - Fixing 184
2025-06-21 11:08:18,672 INFO  ExportHelperExtension.cs: 1403 - Fixing 160
2025-06-21 11:08:18,672 INFO  ExportHelperExtension.cs: 1403 - Fixing 164
2025-06-21 11:08:19,197 INFO  ExportHelperExtension.cs: 835 - R1: 0, 0
2025-06-21 11:08:19,198 INFO  ExportHelperExtension.cs: 843 - R2: 0, 0
2025-06-21 11:08:19,198 INFO  ExportHelperExtension.cs: 851 - L1: 0
2025-06-21 11:08:19,198 INFO  ExportHelperExtension.cs: 863 - L2: 0
2025-06-21 11:08:19,198 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 73
2025-06-21 11:08:19,199 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 26
2025-06-21 11:08:19,199 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 29
2025-06-21 11:08:19,199 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 27
2025-06-21 11:08:19,199 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 59
2025-06-21 11:08:19,200 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 58
2025-06-21 11:08:19,200 INFO  ExportHelperExtension.cs: 1350 - Unfixing component 203
